id,age,sexe,taux,situationFamiliale,nbEnfantsAcharge,seconde_voiture,immatriculation
168915,81,F,492,En Couple,2,true,2777 ZI 19
168917,47,M,513,Marie(e),0,true,7984 DB 53
168920,75,F,1094,En Couple,4,true,1522 MK 85
168925,39,M,243,En Couple,2,true,5501 WT 20
168932,63,F,237,En Couple,2,true,9636 LF 44
168951,32,F,419,En Couple,0,true,1524 RR 19
168959,82,M,921,En Couple,4,true,2972 ZR 29
168961,56,F,563,En Couple,1,true,2609 XN 73
168967,28,M,1228,En Couple,0,true,4770 BV 74
168976,67,F,186,En Couple,1,true,6264 DR 93
168978,55,M,595,En Couple,1,true,7007 TG 28
168980,29,F,426,En Couple,2,true,5585 KF 24
168986,42,M,440,En Couple,3,true,7242 AW 25
168997,57,M,1157,En Couple,4,true,4252 AW 29
169000,26,M,584,En Couple,0,true,4688 BF 48
169002,51,M,404,En Couple,1,true,9142 NU 63
169007,57,M,234,En Couple,2,true,6525 RD 20
169013,27,M,1384,En Couple,1,true,2063 FK 92
169017,19,M,506,En Couple,1,true,2791 VR 58
169018,25,M,544,En Couple,1,true,6760 IK 61
169035,39,M,415,En Couple,3,true,424 XH 75
169037,56,M,861,En Couple,2,true,1451 RD 60
169064,84,F,239,En Couple,2,true,4882 NC 10
169068,48,M,566,En Couple,4,true,4135 OS 49
169075,41,M,465,En Couple,1,true,2726 ZZ 68
169077,29,M,206,En Couple,2,true,8065 CN 42
169079,27,M,563,En Couple,1,true,4092 TM 30
169092,34,M,520,En Couple,0,true,8198 LH 27
169096,41,M,221,En Couple,4,true,8844 OB 58
169110,31,M,1001,En Couple,0,true,5012 ZB 74
169112,83,M,559,En Couple,1,true,4916 ME 50
169118,22,M,910,En Couple,0,true,2086 AU 12
169119,52,M,479,En Couple,1,true,7169 GT 54
169120,60,M,415,Marie(e),4,true,9958 WR 30
169125,26,M,1073,En Couple,0,true,4941 QS 60
169130,39,F,496,En Couple,1,true,3407 BN 21
169138,71,M,883,En Couple,4,true,366 VG 55
169139,83,M,234,En Couple,2,true,5885 KC 91
169147,32,M,400,En Couple,0,true,7580 BO 23
169168,42,M,456,En Couple,0,true,2734 DM 76
169171,81,M,206,En Couple,1,true,7007 QL 62
169176,18,M,463,En Couple,2,true,2051 TI 14
169182,21,M,570,En Couple,1,true,949 GD 69
169186,22,M,407,En Couple,0,true,8351 HY 10
169187,21,M,527,En Couple,1,true,6527 ME 71
169207,23,M,436,En Couple,4,true,6652 VO 23
169220,40,F,171,En Couple,3,true,886 HQ 79
169246,77,F,433,En Couple,1,true,4798 GV 82
169250,59,M,217,En Couple,0,true,7897 SW 87
169259,38,M,1200,En Couple,0,true,3645 RI 38
169264,21,M,177,En Couple,2,true,9193 YS 25
169268,46,M,515,En Couple,2,true,8459 QX 77
169274,29,M,526,En Couple,2,true,6796 KW 42
169281,24,F,150,En Couple,1,true,9784 AO 86
169282,37,M,1371,Marie(e),4,true,2312 SM 85
169285,41,F,535,En Couple,0,true,4325 ND 13
169310,57,M,587,En Couple,1,true,4081 AV 88
169315,39,M,242,En Couple,2,true,3763 LZ 97
169320,59,M,455,En Couple,1,true,2477 QO 45
169322,29,M,499,En Couple,1,true,5008 DX 70
169342,28,M,239,En Couple,4,true,5876 WX 37
169350,36,F,153,En Couple,1,true,2253 RY 13
169353,23,M,865,En Couple,2,true,7914 MP 90
169360,24,F,466,En Couple,4,true,4238 RQ 29
169363,21,M,475,En Couple,4,true,5832 GZ 27
169368,39,M,494,En Couple,0,true,7821 BE 59
169373,28,F,495,En Couple,1,true,1616 UD 72
169378,40,F,509,En Couple,3,true,844 CN 20
169382,39,M,583,En Couple,2,true,5292 QW 78
169387,54,F,1229,En Couple,3,true,5299 DZ 73
169389,42,M,1280,En Couple,3,true,5517 SY 33
169397,80,F,213,En Couple,3,true,5827 YC 57
169410,39,M,1290,En Couple,0,true,1924 EB 95
169418,18,F,215,En Couple,0,true,3024 EC 74
169425,70,F,896,En Couple,4,true,2923 KC 78
169430,25,M,588,En Couple,2,true,3929 UZ 86
169433,67,F,415,En Couple,0,true,2924 EY 34
169439,25,F,597,En Couple,3,true,9929 UK 28
169441,34,M,1378,En Couple,1,true,6636 QG 20
169465,75,M,1163,En Couple,0,true,9966 PL 89
169470,20,M,150,En Couple,2,true,3889 VT 86
169487,21,F,408,En Couple,1,true,6873 WF 42
169490,43,F,454,En Couple,2,true,1317 YD 20
169495,19,M,406,En Couple,1,true,7041 ZX 95
169497,42,M,457,En Couple,1,true,9295 LW 43
169502,75,M,490,En Couple,3,true,4245 DW 92
169512,61,M,593,En Couple,2,true,4006 QV 24
169536,44,M,187,En Couple,0,true,5559 SN 78
169542,38,M,1180,En Couple,1,true,7498 GQ 63
169547,18,M,468,En Couple,3,true,4010 XS 55
169558,50,F,447,En Couple,2,true,9246 UD 59
169561,21,M,205,En Couple,0,true,4764 NK 16
169567,41,M,427,En Couple,3,true,9606 MY 28
169581,59,M,1268,En Couple,2,true,7840 LR 92
169588,70,F,469,En Couple,0,true,4028 YJ 28
169600,49,M,1102,En Couple,2,true,3683 GY 93
169615,34,F,1310,En Couple,2,true,3965 IA 90
169621,67,M,411,En Couple,2,true,8803 LL 90
169622,25,F,233,En Couple,0,true,2312 XT 23
169637,27,F,541,En Couple,4,true,9315 JE 74
169638,52,F,598,En Couple,4,true,6160 QU 61
169645,22,M,1073,En Couple,3,true,4309 TB 98
169658,24,M,434,En Couple,3,true,3510 UD 58
169666,45,M,598,En Couple,4,true,4854 LQ 49
169682,60,M,170,En Couple,1,true,549 TK 40
169690,50,M,1324,En Couple,0,true,8540 WR 55
169694,54,M,471,En Couple,1,true,3139 OU 29
169696,47,M,447,En Couple,2,true,3301 NK 82
169705,21,M,1076,En Couple,0,true,1969 NK 20
169709,20,M,1112,En Couple,0,true,6516 PQ 84
169714,20,M,971,En Couple,2,true,3283 DT 64
169720,71,M,150,En Couple,1,true,6671 BN 45
169726,39,M,1278,En Couple,2,true,1332 XY 84
169750,21,M,1379,En Couple,2,true,5400 NR 92
169786,61,F,792,En Couple,2,true,2373 TT 23
169802,41,F,515,En Couple,3,true,1914 OL 52
169809,40,F,596,En Couple,4,true,4263 UR 48
169815,60,M,542,En Couple,4,true,153 AA 24
169820,56,M,911,En Couple,2,true,8018 GO 82
169825,67,M,846,En Couple,0,true,2047 OB 34
169831,58,M,232,En Couple,1,true,1555 RP 87
169836,38,F,217,En Couple,2,true,828 DQ 40
169838,32,M,1039,En Couple,0,true,3149 QJ 26
169841,35,M,502,En Couple,2,true,9171 LE 59
169848,33,F,1002,En Couple,1,true,373 IF 11
169859,22,M,440,En Couple,0,true,8340 CR 40
169868,47,F,442,En Couple,0,true,2557 YU 82
169875,83,F,578,En Couple,1,true,9300 EY 72
169883,29,F,237,En Couple,1,true,3666 XP 25
169887,44,M,212,Marie(e),3,true,8653 IJ 43
169891,25,M,465,En Couple,0,true,4147 PD 38
169893,26,F,441,En Couple,1,true,2175 RV 89
169913,21,M,403,En Couple,4,true,6512 WW 60
169923,45,M,1107,En Couple,3,true,754 VJ 10
169935,47,M,1208,En Couple,0,true,9741 NK 52
169950,18,M,552,En Couple,3,true,8337 CL 98
169951,34,M,1016,En Couple,1,true,9084 PO 90
169957,-1,M,403,En Couple,4,true,9950 QH 66
169968,42,M,228,En Couple,0,true,2318 MU 40
169972,27,M,408,En Couple,1,true,9982 CD 16
169980,73,M,1312,En Couple,4,true,6362 NQ 53
169985,20,M,212,En Couple,3,true,1379 ON 41
169989,59,F,538,En Couple,3,true,5644 TU 41
169992,76,F,899,En Couple,2,true,1589 DC 67
169996,32,F,527,En Couple,0,true,7204 XD 15
170005,80,M,231,En Couple,1,true,1504 DJ 95
170011,28,M,870,En Couple,2,true,8579 SA 26
170012,47,M,513,En Couple,0,true,5016 EU 49
170025,27,F,509,En Couple,0,true,5572 VV 15
170036,43,M,512,En Couple,2,true,2479 NC 55
170042,29,M,553,En Couple,2,true,7401 ZH 13
170046,19,F,431,En Couple,2,true,2196 FU 89
170049,75,M,247,En Couple,0,true,362 LK 83
170068,51,M,163,En Couple,1,true,8073 BT 43
170076,62,M,518,En Couple,2,true,6489 CP 68
170088,24,F,215,En Couple,2,true,8782 YE 16
170089,33,M,401,En Couple,4,true,7295 HL 83
170092,25,M,409,En Couple,1,true,9341 SK 13
170097,48,M,184,En Couple,0,true,8610 LA 74
170101,55,M,551,En Couple,3,true,6934 XN 66
170105,51,M,235,En Couple,2,true,1343 AN 73
170108,25,M,430,En Couple,1,true,6411 RQ 26
170109,48,F,446,En Couple,0,true,2928 NP 87
170112,26,F,592,En Couple,0,true,1223 YU 31
170115,30,M,406,En Couple,0,true,1800 LL 14
170131,74,M,1118,En Couple,4,true,7410 FU 76
170132,53,F,163,En Couple,0,true,7408 CX 13
170136,31,F,565,En Couple,3,true,1544 TR 96
170146,56,F,413,En Couple,4,true,4547 QH 16
170156,79,M,739,En Couple,1,true,1071 ZR 61
170158,23,M,1078,En Couple,3,true,4913 JU 21
170171,33,M,1276,En Couple,4,true,8567 GO 72
170179,28,M,776,En Couple,3,true,2718 SB 43
170194,63,F,565,En Couple,0,true,5067 EZ 43
170203,38,M,583,En Couple,2,true,6528 GL 29
170205,54,M,560,En Couple,1,true,2667 EW 21
170218,43,M,483,En Couple,3,true,4308 IL 91
170219,61,M,243,En Couple,0,true,1236 UE 48
170229,54,F,533,En Couple,3,true,9513 WP 33
170235,66,M,450,En Couple,2,true,136 UE 64
170245,54,F,1095,En Couple,3,true,3827 TC 67
170248,32,M,414,En Couple,1,true,3844 OC 14
170255,23,M,-1,En Couple,3,true,3351 IV 34
170258,54,M,916,En Couple,0,true,5279 SX 59
170261,21,M,967,En Couple,4,true,3377 DO 94
170277,70,M,554,En Couple,4,true,435 RQ 23
170304,55,M,242,En Couple,3,true,9942 LM 46
170305,22,M,1050,En Couple,2,true,1867 BX 59
170311,37,M,170,En Couple,0,true,6268 GK 39
170321,42,M,516,En Couple,2,true,8300 FK 38
170324,57,M,514,En Couple,1,true,627 YO 36
170347,39,F,732,En Couple,2,true,4151 GD 31
170356,32,M,582,En Couple,0,true,7800 IU 22
170368,57,F,402,En Couple,1,true,4329 YN 93
170369,80,M,172,En Couple,4,true,7460 XU 43
170372,70,F,599,En Couple,1,true,5744 MT 69
170377,23,F,1234,En Couple,1,true,9377 ZB 54
170390,23,F,212,En Couple,2,true,2613 AI 84
170394,58,M,243,En Couple,3,true,392 NS 17
170400,65,M,1352,En Couple,1,true,7397 DZ 37
170411,21,M,432,En Couple,3,true,4391 BI 69
170416,22,F,238,En Couple,3,true,5197 TC 35
170446,41,M,777,En Couple,1,true,9357 MO 20
170450,56,M,857,En Couple,0,true,86 HY 36
170462,29,M,1134,En Couple,2,true,3599 KL 46
170464,42,M,180,En Couple,4,true,2527 RJ 64
170470,64,M,477,En Couple,2,true,5933 NO 82
170484,28,F,217,En Couple,0,true,4139 LM 98
170508,30,M,511,En Couple,3,true,2591 QW 26
170518,50,M,579,En Couple,3,true,3446 SO 70
170522,20,M,549,En Couple,3,true,1996 OK 30
170528,34,M,484,En Couple,2,true,260 EZ 85
170537,25,F,1336,En Couple,0,true,7143 XV 74
170542,18,F,198,En Couple,1,true,182 XA 42
170548,28,F,471,En Couple,0,true,5372 VD 58
170561,47,M,502,En Couple,1,true,2508 BP 95
170601,80,F,962,En Couple,2,true,8547 CE 17
170618,27,M,425,En Couple,2,true,7999 CB 72
170633,31,M,?,En Couple,2,true,5942 EF 72
170639,24,M,477,En Couple,4,true,6394 RM 64
170654,26,M,1180,En Couple,3,true,4575 LR 26
170662,49,M,442,En Couple,4,true,6767 TT 59
170665,46,M,439,En Couple,0,true,8696 YS 14
170670,63,F,433,En Couple,4,true,4354 FG 61
170691,58,F,439,En Couple,1,true,1957 QI 55
170715,50,M,871,En Couple,0,true,8950 CG 67
170719,32,M,205,En Couple,1,true,5504 QM 70
170729,43,M,1125,En Couple,2,true,2968 UW 73
170757,34,F,543,En Couple,3,true,7586 SK 14
170763,48,M,441,En Couple,0,true,9565 JJ 44
170771,74,F,1212,En Couple,3,true,3488 MC 10
170772,58,M,1229,En Couple,4,true,8451 YM 91
170777,69,M,578,En Couple,3,true,3869 JC 35
170782,34,M,227,En Couple,4,true,2711 NC 94
170796,39,M,556,En Couple,3,true,3587 XB 67
170797,47,M,502,En Couple,1,true,2126 OH 44
170802,40,M,230,En Couple,2,true,3745 CX 74
170807,65,F,1289,En Couple,1,true,510 HT 19
170812,82,F,415,En Couple,4,true,3880 VH 47
170815,18,M,158,En Couple,1,true,5072 LJ 12
170817,70,M,1203,En Couple,1,true,6092 DH 54
170829,24,M,1237,En Couple,3,true,8672 XL 79
170830,64,M,446,En Couple,4,true,8592 GC 18
170831,37,M,594,En Couple,4,true,6211 XD 71
170844,57,M,554,En Couple,0,true,3904 TI 87
170855,60,M,200,En Couple,0,true,3181 FG 60
170862,50,F,592,En Couple,0,true,6688 DA 46
170882,60,F,195,En Couple,0,true,7057 UF 59
170887,26,M,232,En Couple,2,true,4536 QW 27
170898,27,M,196,En Couple,1,true,7787 WV 84
170899,48,M,464,En Couple,3,true,8507 WD 24
170905,33,M,706,En Couple,0,true,7041 BF 87
170908,45,M,445,En Couple,0,true,867 FW 19
170928,53,F,870,En Couple,1,true,317 FE 28
170936,29,F,484,En Couple,1,true,6004 UK 22
170938,35,M,569,En Couple,2,true,7996 RH 45
170955,25,M,457,En Couple,2,true,983 ZU 93
170956,40,F,422,En Couple,0,true,8266 EW 50
170958,57,M,1186,En Couple,4,true,967 CC 47
170959,29,F,500,En Couple,0,true,7387 HS 48
170976,39,F,1254,En Couple,0,true,7227 XL 20
170981,22,M,470,En Couple,3,true,443 DH 95
170984,60,M,420,En Couple,4,true,1200 YR 37
170986,31,F,438,En Couple,4,true,2475 XY 21
170999,27,M,588,En Couple,3,true,9511 BZ 31
171000,76,M,422,En Couple,1,true,3432 QW 34
171008,26,M,554,En Couple,0,true,7602 BW 40
171037,32,F,197,En Couple,0,true,592 HP 37
171038,58,M,489,En Couple,4,true,5309 QB 37
171046,75,M,1091,En Couple,1,true,1073 CY 27
171048,83,M,815,En Couple,3,true,1944 MS 43
171067,41,F,152,Marie(e),4,true,4399 BK 42
171069,25,M,1289,En Couple,1,true,7199 HW 48
171086,60,M,1115,En Couple,3,true,5557 JD 37
171090,57,M,232,En Couple,1,true,4735 BB 72
171096,35,F,235,En Couple,2,true,8407 EN 39
171118,63,M,430,En Couple,3,true,1273 ET 83
171128,25,M,240,En Couple,2,true,7598 JQ 43
171135,58,M,479,En Couple,3,true,3886 HB 51
171138,77,M,424,En Couple,0,true,5066 VB 76
171183,24,M,427,En Couple,3,true,6486 IO 50
171186,59,M,464,En Couple,3,true,8488 QY 68
171197,58,M,480,En Couple,1,true,3037 GE 26
171200,25,M,186,En Couple,1,true,8261 IM 39
171210,71,M,511,En Couple,1,true,9172 CO 42
171227,51,F,484,En Couple,2,true,9772 UT 53
171228,42,M,231,En Couple,1,true,71 AL 84
171245,59,F,1385,En Couple,0,true,8821 PC 30
171254,19,M,586,En Couple,0,true,3193 KN 35
171257,22,M,970,En Couple,0,true,224 IZ 12
171260,83,F,1195,En Couple,2,true,3155 DD 86
171262,74,F,1164,En Couple,1,true,2261 QZ 93
171263,41,M,435,En Couple,0,true,1277 IV 68
171280,27,M,574,En Couple,4,true,9572 SR 39
171294,69,M,892,En Couple,4,true,3092 ZT 87
171295,21,F,569,En Couple,4,true,7221 OZ 94
171307,44,M,171,En Couple,2,true,7108 LY 72
171316,83,M,459,En Couple,3,true,3199 IG 72
171333,35,F,717,En Couple,0,true,8639 KK 30
171340,54,M,171,En Couple,2,true,7762 PA 67
171348,57,M,500,En Couple,3,true,685 SP 21
171353,44,M,757,En Couple,0,true,1745 UO 24
171357,65,F,748,En Couple,1,true,1779 YI 48
171365,44,F,459,En Couple,3,true,5372 TN 22
171373,30,M,572,En Couple,4,true,3345 PF 93
171377,49,M,495,En Couple,0,true,7755 QV 71
171379,48,M,466,En Couple,0,true,2255 AL 22
171381,78,M,1159,En Couple,1,true,1704 GH 61
171398,20,M,156,En Couple,3,true,8235 IA 82
171429,39,M,181,En Couple,2,true,4818 CV 72
171430,60,M,560,En Couple,4,true,5098 JN 51
171439,43,M,402,En Couple,4,true,7338 TM 38
171442,47,M,719,En Couple,0,true,9439 ZT 47
171450,19,F,156,En Couple,2,true,9252 AD 55
171473,39,M,588,En Couple,3,true,6144 GS 18
171499,53,M,516,En Couple,3,true,309 UM 65
171503,30,F,770,En Couple,0,true,8328 BJ 42
171506,34,M,487,En Couple,0,true,2990 TK 48
171515,20,F,498,En Couple,1,true,3307 SB 14
171522,47,M,409,En Couple,2,true,1652 SV 36
171535,62,F,436,En Couple,1,true,9204 SF 88
171539,51,F,512,En Couple,0,true,4970 EX 54
171542,27,M,484,En Couple,2,true,6989 YZ 92
171545,26,M,202,En Couple,3,true,2460 RX 79
171572,50,F,570,En Couple,4,true,5014 RN 62
171584,45,F,558,En Couple,1,true,9624 VB 29
171585,35,M,455,En Couple,4,true,6270 OG 54
171593,43,M,512,En Couple,2,true,2276 AE 98
171601,54,M,1080,En Couple,0,true,7793 OP 92
171609,18,F,589,En Couple,0,true,9001 GH 34
171612,20,M,529,En Couple,4,true,5926 EC 11
171617,49,M,166,En Couple,0,true,6880 QU 42
171618,28,M,1008,En Couple,0,true,653 PA 29
171636,26,F,242,En Couple,1,true,2912 PQ 41
171641,58,M,517,En Couple,2,true,7029 DC 13
171642,23,M,517,En Couple,2,true,9425 YG 78
171662,20,F,543,En Couple,2,true,3021 DC 86
171685,36,F,447,En Couple,2,true,4973 GR 35
171687,19,F,158,En Couple,4,true,693 AN 62
171700,58,M,1045,En Couple,4,true,597 YT 77
171711,18,M,1160,En Couple,3,true,4355 QH 38
171712,23,M,413,En Couple,1,true,2633 QG 46
171714,56,M,412,En Couple,3,true,9824 QB 85
171732,27,M,502,En Couple,0,true,9601 QE 36
171742,26,M,1237,En Couple,1,true,9897 OH 88
171747,55,M,509,En Couple,0,true,8270 QP 70
171782,24,M,453,En Couple,0,true,2367 MH 78
171795,22,M,1003,En Couple,0,true,2296 JC 36
171796,24,M,238,En Couple,2,true,9149 TO 67
171804,80,M,1140,En Couple,2,true,1157 RG 97
171824,56,M,241,En Couple,0,true,265 VK 53
171831,54,F,1298,En Couple,1,true,2479 NR 63
171842,54,M,1281,En Couple,4,true,469 WN 13
171865,29,M,971,En Couple,4,true,609 XO 94
171866,57,M,909,En Couple,0,true,4007 MM 63
171880,33,M,211,En Couple,3,true,7643 DW 61
171899,28,M,565,En Couple,0,true,6161 BK 93
171915,28,M,721,En Couple,0,true,1389 PF 69
171916,60,M,1088,En Couple,1,true,6090 NU 10
171923,70,M,521,En Couple,2,true,8723 KF 85
171929,33,M,218,En Couple,2,true,1104 WO 53
171935,35,M,574,En Couple,4,true,7912 KY 98
171936,26,M,1210,En Couple,1,true,217 RL 18
171937,23,M,425,En Couple,4,true,1547 WY 58
171944,69,M,1007,En Couple,3,true,8591 BN 52
171945,42,F,230,En Couple,2,true,7336 UO 46
171974,71,M,224,En Couple,0,true,2320 EZ 45
171981,76,M,496,En Couple,1,true,683 HY 33
171986,34,F,535,En Couple,2,true,298 HY 46
171996,48,M,750,En Couple,2,true,9070 LT 97
171997,24,F,1049,En Couple,0,true,8135 KG 32
172005,24,F,171,En Couple,3,true,6472 GW 35
172007,35,M,554,En Couple,2,true,9050 EX 71
172010,25,F,454,En Couple,1,true,1588 XL 34
172015,21,F,508,En Couple,1,true,1790 XD 51
172019,50,F,557,En Couple,1,true,9452 VB 34
172022,54,F,219,En Couple,0,true,3627 KJ 93
172037,54,F,483,En Couple,1,true,1621 ZL 37
172055,63,M,580,En Couple,3,true,1645 FA 36
172069,35,M,453,En Couple,4,true,8994 TG 17
172082,22,M,516,En Couple,1,true,3926 XW 61
172090,19,M,947,En Couple,4,true,987 IO 63
172091,71,M,827,En Couple,1,true,251 LO 51
172103,82,M,706,En Couple,1,true,2357 QO 42
172106,68,F,1089,En Couple,1,true,9146 UG 29
172110,40,F,486,En Couple,3,true,2936 BU 25
172120,19,M,499,En Couple,0,true,1819 UZ 75
172122,66,F,1316,En Couple,0,true,8511 WC 45
172129,67,M,564,En Couple,4,true,5593 OM 98
172130,29,M,174,En Couple,4,true,1831 UB 96
172135,28,F,1130,En Couple,0,true,5861 HR 88
172151,57,M,242,En Couple,0,true,3601 NK 88
172173,23,M,1081,En Couple,1,true,6133 NN 22
172176,73,F,1257,En Couple,0,true,9634 CV 19
172178,55,F,464,En Couple,4,true,8508 YU 47
172188,18,M,509,En Couple,0,true,1920 PR 94
172199,38,M,201,En Couple,3,true,8146 XC 35
172201,36,M,773,En Couple,4,true,7810 AJ 84
172209,55,F,935,En Couple,3,true,3268 AY 30
172218,49,M,1254,En Couple,4,true,3585 RU 43
172224,48,M,1050,En Couple,4,true,9325 GW 95
172229,72,M,1152,En Couple,3,true,8344 ZV 34
172237,48,M,1173,En Couple,0,true,1927 GU 54
172254,30,F,495,En Couple,1,true,3735 GP 51
172268,71,M,561,En Couple,1,true,5751 CG 46
172271,55,F,440,En Couple,1,true,7338 ID 80
172273,52,M,481,En Couple,0,true,411 DR 28
172289,52,M,527,En Couple,1,true,2929 LV 42
172300,20,F,524,En Couple,0,true,6950 EY 65
172303,59,M,494,En Couple,2,true,6962 II 29
172312,26,M,494,En Couple,0,true,6681 OJ 62
172325,31,M,538,En Couple,2,true,957 HL 56
172344,22,F,524,En Couple,2,true,6263 EJ 84
172349,58,F,427,En Couple,2,true,2890 XJ 57
172352,75,F,502,En Couple,0,true,5478 KZ 40
172358,53,M,1216,En Couple,1,true,7583 OI 15
172359,-1,F,518,En Couple,2,true,4207 YJ 92
172371,61,M,438,En Couple,1,true,2364 XR 41
172372,58,F,203,En Couple,4,true,7159 SD 12
172381,24,M,154,En Couple,4,true,6796 XT 42
172393,30,M,478,En Couple,0,true,2110 ZE 24
172398,34,F,226,En Couple,3,true,5685 IF 35
172400,67,F,1389,En Couple,3,true,7974 BP 19
172405,84,M,483,En Couple,2,true,2732 TY 78
172429,59,M,499,En Couple,1,true,3417 EQ 91
172430,32,F,415,En Couple,4,true,7923 DJ 57
172449,27,F,737,En Couple,0,true,7492 OB 21
172462,48,M,1308,En Couple,0,true,3496 TY 36
172463,54,M,1142,En Couple,1,true,5975 XP 21
172477,32,M,536,En Couple,0,true,9287 ZD 29
172484,66,M,1064,En Couple,1,true,4408 LV 64
172490,34,F,1131,En Couple,1,true,4828 YC 34
172498,58,M,178,En Couple,4,true,9073 YD 37
172514,41,M,225,En Couple,1,true,1875 LN 14
172520,25,F,436,En Couple,3,true,9187 RZ 17
172523,24,F,723,En Couple,1,true,3977 NT 23
172530,21,M,581,En Couple,3,true,7099 GK 87
172531,32, ,197,En Couple,3,true,3967 MO 42
172543,20,F,520,En Couple,2,true,7896 WB 92
172554,80,M,579,En Couple,2,true,3164 XZ 69
172568,62,F,729,En Couple,1,true,4946 ZN 19
172581,65,F,443,En Couple,1,true,3272 LU 14
172588,21,M,441,En Couple,0,true,69 IF 65
172602,28,M,1018,En Couple,4,true,7156 DL 71
172603,21,M,484,En Couple,1,true,9321 TB 97
172620,26,M,202,En Couple,1,true,5942 FO 50
172628,35,M,191,En Couple,2,true,4530 ZL 25
172634,41,M,555,En Couple,1,true,2751 DH 76
172646,79,M,728,En Couple,3,true,8733 WP 67
172652,36,F,415,En Couple,2,true,6125 GQ 31
172677,45,M,580,En Couple,1,true,907 QB 38
172697,30,M,1228,En Couple,3,true,47 GA 80
172722,23,M,1036,En Couple,1,true,7284 WI 47
172724,80,M,1220,En Couple,4,true,7759 XR 90
172731,51,F,172,En Couple,1,true,4108 OF 83
172732,73,M,502,En Couple,1,true,9399 QD 92
172739,53,M,843,En Couple,1,true,789 RE 69
172750,28,F,158,En Couple,0,true,9544 OH 91
172752,21,F,491,En Couple,2,true,4278 QL 44
172753,61,M,998,En Couple,4,true,3349 GZ 50
172758,44,F,179,Marie(e),3,true,256 WN 45
172762,20,M,483,En Couple,0,true,1904 UT 48
172787,21,M,731,En Couple,4,true,7625 ZE 13
172805,29,F,225,En Couple,3,true,539 UF 78
172807,56,M,213,En Couple,1,true,534 LB 42
172810,20,M,585,En Couple,4,true,5986 IF 41
172828,40,M,225,En Couple,2,true,6819 GJ 15
172831,38,M,195,En Couple,2,true,3597 NY 60
172833,82,M,478,En Couple,1,true,3467 IX 92
172851,18,M,233,En Couple,4,true,2341 YY 36
172855,30,M,158,En Couple,0,true,5393 AL 53
172859,25,F,456,En Couple,2,true,6344 LU 71
172861,27,F,455,En Couple,2,true,9247 RM 11
172863,75,F,456,En Couple,0,true,172 ER 26
172865,58,F,163,En Couple,0,true,5458 GX 47
172873,24,F,211,En Couple,1,true,5049 OU 60
172874,27,M,440,En Couple,0,true,1461 TD 24
172878,76,M,246,En Couple,0,true,5142 NT 82
172881,33,M,469,En Couple,0,true,4263 CU 68
172896,27,F,495,En Couple,4,true,7809 HD 59
172903,26,M,551,En Couple,2,true,896 TC 73
172906,40,M,230,En Couple,1,true,6512 IO 20
172911,36,F,777,En Couple,3,true,2954 SY 16
172919,62,M,1171,En Couple,1,true,8714 BJ 40
172939,23,M,415,En Couple,0,true,4097 ZD 28
172944,65,F,180,En Couple,3,true,3590 EV 83
172950,72,M,512,En Couple,3,true,4119 LW 32
172955,20,F,704,En Couple,1,true,8917 LU 69
172958,48,M,1070,En Couple,2,true,7372 WJ 77
172963,51,M,595,En Couple,3,true,6498 LM 71
172966,54,F,453,En Couple,2,true,2097 WI 81
172970,81,M,1091,En Couple,1,true,2042 SK 12
