Age,Taux,Enfants à charge,seconde_voiture
43,534,1,false
45,409,1,false
68,458,0,false
42,478,1,false
0,1020,0,false
58,845,2,false
54,433,2,false
78,773,0,false
52,437,2,false
24,230,3,false
23,566,0,false
54,483,0,false
26,580,2,false
28,540,0,false
30,452,3,false
42,763,1,false
69,490,1,false
55,1267,3,false
37,512,0,false
32,541,2,true
44,1211,4,false
36,578,0,false
79,1166,0,false
26,1007,0,true
19,232,3,false
21,1374,3,false
63,1175,0,false
49,859,1,false
27,421,4,false
29,1144,3,false
59,523,0,false
23,198,0,false
35,467,3,false
19,454,2,false
52,1342,3,false
43,461,3,false
37,417,4,false
46,238,0,false
20,561,2,false
28,462,2,true
53,516,0,false
40,888,3,false
45,979,0,false
50,1070,1,false
81,205,0,false
51,174,0,false
25,1387,0,false
30,240,1,false
18,1044,4,false
58,1023,0,false
68,1243,0,false
20,166,4,false
35,582,3,false
54,435,0,false
52,1065,2,false
27,1279,2,true
23,853,0,false
73,1048,1,true
18,1184,0,false
65,426,4,true
70,826,4,false
25,421,0,false
22,1242,0,false
58,732,0,false
21,1233,0,true
41,1346,1,false
75,1098,0,false
58,499,0,false
38,456,0,false
33,405,4,true
55,418,2,false
82,797,0,false
42,193,3,false
65,425,1,false
24,510,0,false
36,1129,1,false
52,158,4,false
54,415,4,false
76,469,0,false
46,503,4,false
37,518,0,false
49,905,2,true
79,499,1,false
21,177,4,true
45,1246,3,false
35,1343,1,true
36,216,0,false
71,1006,0,false
49,421,2,false
74,246,3,true
18,500,0,false
18,1397,0,false
59,1048,4,false
68,501,0,false
72,480,0,false
27,522,0,true
82,406,4,false
25,513,4,false
50,433,4,false
37,237,0,false
44,569,1,false
50,530,1,true
38,1339,0,false
30,598,0,false
31,1226,1,false
71,705,0,false
56,414,1,false
38,431,0,false
20,506,3,false
28,1039,4,false
32,515,0,false
27,214,2,false
18,159,0,false
62,410,2,true
55,153,2,false
32,574,4,true
64,227,4,false
74,485,0,false
40,167,0,false
50,409,2,true
60,211,3,false
53,439,1,false
19,564,0,false
63,756,3,false
54,433,1,false
41,515,4,false
42,1241,0,false
49,991,2,false
38,558,2,false
28,447,0,false
45,896,2,false
83,455,0,false
36,527,4,false
62,165,2,false
68,915,0,false
20,420,2,false
43,202,0,false
38,538,1,false
34,168,2,false
51,220,2,false
47,1232,4,false
70,1152,1,false
82,565,1,false
43,234,1,false
53,979,0,false
19,588,2,true
20,489,0,false
48,498,0,false
57,532,0,false
0,1276,2,false
34,499,2,false
66,595,0,false
23,174,0,false
69,530,2,false
20,850,3,true
84,484,0,false
38,155,1,false
59,424,4,false
24,403,1,false
71,496,1,false
44,446,1,false
36,508,0,false
24,470,1,false
48,162,0,false
19,1335,2,true
47,851,0,false
80,1352,0,false
34,780,0,false
24,189,0,false
55,1366,0,false
18,499,0,false
60,1051,0,false
46,196,0,false
81,454,1,false
29,561,0,false
74,498,0,false
27,721,1,false
25,872,3,false
64,231,4,false
38,851,4,false
64,1382,0,true
43,869,3,true
34,450,0,true
59,447,0,false
23,501,0,false
83,725,1,true
40,1296,3,true
39,233,3,true
32,199,0,false
41,169,0,true
30,434,0,false
81,515,0,false
56,236,1,false
40,525,0,false
25,201,0,false
45,1358,0,false
63,1057,0,false
21,192,1,false
30,414,1,false
19,1202,1,false
55,460,1,false
36,510,2,false
27,583,3,false
67,193,0,false
56,468,1,false
19,225,4,false
19,1088,4,false
50,921,3,false
32,534,2,false
35,583,0,false
62,164,0,false
67,566,4,false
57,743,2,false
50,457,3,true
32,574,1,true
53,496,0,false
66,162,3,true
56,1140,1,false
22,534,3,false
80,1091,0,false
50,424,0,false
49,469,0,false
39,1392,2,false
83,1190,2,false
20,932,0,false
58,585,2,false
36,216,1,false
55,999,0,true
44,500,3,true
44,507,4,false
68,556,3,false
43,1350,3,true
56,247,2,true
41,578,1,false
76,400,4,true
24,873,0,false
78,442,0,false
72,245,0,false
30,195,2,false
44,587,0,false
65,248,4,true
29,899,0,false
48,176,0,false
22,983,0,false
76,538,0,true
34,211,0,false
38,425,0,false
56,477,2,false
20,1261,0,false
84,156,4,false
41,983,0,false
83,190,3,true
50,915,3,false
26,591,2,false
65,1226,0,true
21,855,0,false
31,885,0,false
41,474,4,false
24,858,0,false
19,1357,2,false
49,490,4,false
18,1175,1,false
20,432,1,false
44,593,0,false
61,751,2,false
18,151,3,false
49,582,0,false
49,539,1,true
30,479,2,false
57,181,1,false
58,849,0,false
25,247,0,false
25,510,0,false
38,826,2,false
49,503,0,true
29,1221,0,false
69,492,4,false
53,816,0,false
81,194,1,false
31,507,3,false
54,178,0,false
40,433,2,true
56,998,4,false
28,878,1,false
30,230,2,false
73,452,3,false
67,594,0,false
66,532,1,false
61,205,1,false
39,1058,1,false
28,463,0,false
26,244,0,false
29,1250,1,false
27,579,0,false
81,1217,2,false
77,859,1,false
25,595,1,false
43,216,0,false
61,554,0,false
58,812,0,false
19,494,0,false
52,186,0,false
51,789,0,false
18,883,0,false
79,475,1,false
63,1215,3,false
62,440,0,false
64,242,1,true
62,817,3,false
52,490,4,false
35,549,4,false
72,767,2,false
54,437,1,false
25,1076,0,false
19,435,0,false
48,526,3,false
46,247,1,false
82,219,2,false
28,220,1,false
29,560,1,false
65,220,0,true
27,164,0,false
33,217,0,false
45,159,2,false
35,579,3,false
74,584,0,false
36,1000,4,false
42,808,1,false
74,1129,0,false
49,523,1,false
20,512,0,false
21,162,0,false
39,492,4,false
26,1361,1,false
24,422,3,true
84,795,0,false
57,1399,1,false
76,466,0,false
55,456,0,false
20,509,1,false
59,596,0,false
36,528,0,false
38,238,2,false
45,545,3,false
21,481,1,false
71,483,0,false
28,513,3,false
46,563,4,false
43,184,3,false
20,838,0,false
24,406,1,false
21,1148,4,false
42,815,0,false
28,1381,0,false
54,1260,0,false
76,557,1,true
55,591,0,false
19,570,1,true
52,530,0,false
72,450,4,true
52,574,0,true
20,1169,0,true
55,217,4,false
20,474,0,false
25,563,0,false
24,572,0,false
61,549,4,false
49,1174,3,false
52,491,0,false
84,414,1,false
52,753,0,false
34,736,0,false
41,1099,0,false
34,411,4,false
56,161,4,false
73,411,0,false
59,1220,2,false
66,173,1,false
62,728,2,false
35,1285,2,false
61,578,3,false
35,456,0,false
28,1236,3,false
54,570,0,false
43,913,2,false
82,917,3,false
20,472,1,false
46,245,4,false
53,244,2,false
49,485,4,false
27,585,1,true
29,403,2,true
48,970,1,false
75,210,0,false
45,578,1,false
56,443,0,false
58,1185,1,false
37,232,1,false
57,1197,1,false
74,556,0,false
49,406,1,false
44,594,0,false
53,1212,2,false
22,425,1,false
35,786,2,false
49,471,0,false
26,536,0,false
42,1062,0,false
26,161,0,false
31,1119,4,false
46,534,0,false
47,1367,0,false
36,1380,2,false
70,448,1,true
42,226,0,false
18,894,2,true
22,178,0, 
44,587,3,false
19,521,4,false
65,1279,0,false
36,404,4,false
47,931,2,false
21,529,2,false
27,1280,0,false
19,211,1,false
56,425,4,false
29,533,1,false
20,472,2,false
74,201,1,false
52,807,1,false
58,587,2,false
51,796,0,false
25,1098,3,false
59,236,0,false
37,186,0,false
34,515,0,false
28,813,3,true
27,410,0,false
47,533,2,false
71,550,1,false
54,1149,1,false
37,1045,4,false
31,416,2,false
43,914,0,false
33,1082,0,false
49,221,0,false
55,205,1,false
42,803,2,false
48,1165,0, 
44,557,1,true
38,975,1,false
25,715,2,true
34,713,0,false
83,849,2,false
32,452,4,false
29,590,2,false
56,1280,0,false
49,466,3,false
32,883,3,false
18,1297,0,true
20,766,0,false
34,808,0,false
39,980,0,false
76,231,0,false
28,967,0,false
35,183,0,false
32,545,2,true
64,802,1,false
20,151,0,false
31,176,2,false
18,510,4,true
40,583,0,false
21,1055,0,false
67,192,1,false
54,434,2,false
55,421,0,false
63,446,3,true
38,453,1,true
44,1107,2,false
50,839,1,false
43,935,0,false
46,401,0,false
41,150,3,false
66,155,0,false
20,816,2,false
57,433,1,false
32,408,0,false
59,572,2,false
21,550, ,false
47,240,1,true
23,199,0,false
52,1281,0,false
43,421,0,false
42,1052,1,false
26,553,0,true
43,1070,1,false
44,840,0,false
27,574,2,true
67,526,0,true
21,984,0,false
26,1020,1,false
26,480,0,false
29,1050,0,false
50,414,1,false
52,431,1,false
62,153,2,false
69,516,1,false
78,1004,0,false
49,194,0,false
36,229,2,false
57,484,3,false
63,439,0,false
59,955,0,false
57,934,2,true
21,1121,2,false
51,197,0,false
77,587,2,false
65,1196,3,true
37,554,4,true
51,876,1,true
24,176,2,false
26,478,1,false
58,170,0,false
29,471,0,false
43,940,0,false
46,477,0,false
59,554,2,false
44,814,3,false
20,1261,4,false
37,418,3,false
28,1006,0,false
63,507,1,false
37,844,2,false
52,1396,1,true
24,576,4,true
35,557,3,false
57,913,0,false
52,1379,1,false
67,1272,4,false
53,1185,1,false
33,423,0,false
27,833,0,false
55,162,2,true
28,1172,1,true
59,238,4,false
43,568,0,false
26,453,2,false
79,523,0,false
32,485,0,true
28,201,1,false
45,488,0,false
40,216,0,false
26,559,0,false
53,1155,0,false
52,476,1,false
69,475,0,false
45,179,0,false
48,181,0,false
30,592,0,false
43,544,0,false
77,1248,3,false
51,949,1,false
35,578,0,false
81,520,2,false
72,465,0,true
61,502,4,false
23,218,0,false
33,1175,1,true
36,584,0,false
63,977,2,false
50,1183,3,false
45,1163,2,false
41,485,0,false
43,754,4,false
52,999,0,false
64,239,2,false
23,419,2,false
18,555,0,false
65,595,0,false
40,420,3,true
23,450,0,true
20,448,3,false
31,402,2,true
21,568,2,false
45,1011,0,false
20,1365,2,true
56,237,1,false
27,442,2,false
42,234,0,false
56,568,0,false
31,511,0,false
36,845,0,false
61,715,0,false
44,569,2,true
78,458,2,false
38,204,4,false
40,577,2,false
22,168,0,false
23,1167,4,false
64,1372,3,true
53,414,2,true
54,1240,2,false
45,1122,0,false
44,232,0,false
22,210,0,false
25,404,1,false
22,492,3,false
54,223,4,false
35,224,1,false
29,545,0,false
44,531,0,false
25,414,0,false
66,476,0,false
45,546,0,false
26,526,1,false
42,164,0,false
57,200,0,false
28,754,0,false
55,515,4,false
60,501,0,false
31,511,0,false
22,528,0,false
57,543,3,true
40,479,3,false
38,236,0,false
52,1124,0,false
33,497,3,false
22,489,0,false
19,504,0,false
44,525,0,false
50,536,2,false
39,217,0,false
52,1343,0,false
39,500,4,false
48,214,2,true
39,449,1,false
28,507,3,false
22,578,2,false
49,573,1,false
46,230,3,false
38,837,4,false
21,524,1,false
28,587,4,false
43,213,0,true
51,419,1,true
32,1340,1,false
48,572,2,false
82,187,2,true
20,981,0,false
64,-1,1,false
48,553,3,false
30,413,2,false
51,203,0,false
28,-1,2,false
31,562,0,false
81,1095,3, 
26,798,0,false
34,212,1,false
20,440,0,false
22,598,0,false
51,430,0,false
52,458,3,false
27,497,0,false
20,453,0,false
23,163,1,true
31,243,3,false
38,1120,0,false
-1,478,4,false
30,414,1,false
45,810,0,false
28,950,4,true
46,434,0,false
55,577,1,false
18,552,2,false
19,573,2,false
36,191,0,false
48,537,0,true
20,449,3,false
23,486,0,false
81,486,0,true
65,1325,1,false
23,794,1,false
60,747,3,false
34,1388,4,false
35,1129,4,false
68,408,0,false
44,572,0,false
30,435,3,false
71,507,0,false
75,467,0,true
55,1298,1,false
65,450,0,true
23,521,3,false
32,1340,1,true
48,176,0,false
46,428,1,false
32,418,0,false
36,593,1,false
29,191,1,true
22,1121,0,false
20,216,0,false
45,411,0,false
28,572,0,false
39,796,1,false
75,192,0,false
60,243,1,false
34,580,0,false
38,752,2,true
23,737,0,false
83,158,4,false
45,502,2,false
38,173,2,true
81,446,4,false
51,206,0,false
23,1178,4,false
24,452,2,true
59,173,1,false
61,455,1,false
57,480,4,false
21,153,0,false
32,198,0,false
39,544,2,false
56,1038,1,false
40,416,0,false
52,914,3,false
80,448,2,false
21,232,0,false
58,1374,0,false
19,541,0,false
52,990,1,false
23,798,0,false
35,955,1,false
31,502,1,true
21,558,0,false
23,574,0,false
37,238,2,false
37,997,0,false
27,597,1,false
36,583,4,false
59,1264,0,false
19,525,2,false
23,244,0,false
 ,461,2,false
43,524,0,false
59,593,3,true
57,730,3,false
63,409,0,false
27,224,3,false
19,721,0,false
72,533,0,false
79,541,1,false
50,517,4,false
32,563,1,true
27,461,1,false
18,942,2,false
28,576,1,false
54,584,0,false
33,410,0,false
53,586,0,false
83,567,2,false
56,593,3,false
19,1113,0,false
50,592,0,false
82,1313,2,true
20,1262,2,false
26,587,2,false
56,1066,3,false
19,471,0,true
28,1385,1,false
53,821,0,true
81,1224,0,false
18,949,4,true
37,570,0,false
44,183,0,true
42,435,0,false
23,450,0,false
69,566,0,true
35,537,1,true
46,182,0,false
46,186,0,false
36,1128,3,false
71,442,2,false
35,499,0,false
41,523,3,true
68,158,1,false
22,579,3,false
18,201,4,false
40,479,0,false
36,801,3,false
19,195,3,false
31,707,1,false
18,166,0,false
23,1009,2,false
50,584,0,false
29,585,2,false
76,565,1,false
49,535,3,false
61,457,4,false
40,422,2,false
31,212,3,false
23,206,0,false
18,555,0,false
55,1333,3,false
42,541,2,false
59,1106,2,false
36,575,0,true
59,497,4,true
29,414,4,false
52,515,0,false
26,1085,0,false
84,222,0,false
19,542,0,false
21,193,0,false
28,238,0,false
44,408,4,false
30,445,0,false
48,439,3,true
56,463,1,false
23,556,2,false
30,489,2,false
75,586,1,false
21,477,0,false
55,419,0,false
44,488,0,false
76,514,4,true
44,537,0,false
19,401,0,false
52,442,0,false
46,554,3,false
50,517,2,false
49,412,0,false
62,237,4,false
33,593,0,false
31,213,2,false
50,437,0,true
49,166,2,false
53,590,0,false
19,1070,0,false
46,1188,0,false
57,561,0,false
61,1191,2,false
23,517,1,false
77,525,0,true
52,471,3,false
35,517,0,false
28,889,3,false
52,456,1,false
19,783,1,false
46,587,0,false
76,186,3,false
25,481,0,false
19,580,0,true
38,1305,0,false
41,179,0,false
21,534,0,false
21,794,0,false
61,494,4,false
43,938,1,false
31,787,1,true
53,1372,2,false
36,168,2,true
55,523,3,true
59,459,0,false
52,422,3,false
80,797,0,false
47,567,3,false
74,475,0,false
30,554,1,false
50,1091,3,true
55,495,2,false
83,503,0,false
55,477,3,false
35,805,1,false
39,448,0,false
46,527,1,false
36,999,1,false
35,540,3,false
43,1283,0,true
32,207,0,false
19,498,3,false
76,162,0,false
69,1266,3,false
45,439,2,false
54,450,2,false
-1,563,0,false
38,826,4,false
43,1284,2,false
27,519,0,false
33,592,3,true
46,529,2,false
46,486,3,false
30,809,2,false
32,530,2,false
49,188,0,false
22,1237,2,false
59,936,1,false
76,1283,1,false
78,168,0,true
57,209,0,false
26,203,0,false
79,407,1,false
25,961,2,false
20,762,1,false
60,245,0,false
47,449,2,false
66,1397,2,false
39,1341,2,false
60,502,1,false
65,240,0,false
41,443,0,false
26,1044,2,false
28,968,0,false
84,210,3,false
29,222,0,false
43,194,4,false
22,1091,2,false
21,1185,0,false
52,159,3,false
40,418,3,false
28,577,0,false
23,219,3,false
25,1385,2,false
22,520,1,false
52,541,2,true
66,453,0,false
43,205,1,true
31,561,0,false
50,166,0,false
26,1341,0,false
56,439,0,false
33,709,2,false
19,470,0,false
37,438,0,true
25,151,0,false
22,1015,4,false
82,1396,2,false
78,401,3,false
35,178,0,false
27,445,4,false
76,228,4,false
26,446,0,false
36,564,0,false
28,535,1,false
21,500,2,true
43,587,1,false
23,429,3,false
21,577,2,false
52,513,1,false
33,1336,3,false
45,1151,0,false
23,537,0,false
56,576,0,false
19,955,4,false
20,226,0,false
37,593,3,false
43,756,4,false
67,496,2,false
30,785,1,false
63,590,1,false
43,1017,3,false
42,185,0,false
19,562,0,false
28,708,0,false
40,983,1,false
37,544,3,false
31,486,1,false
54,889,1,false
49,738,0,false
71,566,0,false
58,223,1,false
58,171,1,false
27,218,3,true
48,1103,1,false
23,489,0,false
36,473,2,false
23,1399,4,false
69,953,1,false
60,885,1,false
37,170,0,false
57,417,1,true
29,535,0,false
53,206,1,false
23,428,2,true
49,1362,3,false
54,1293,3,false
25,190,2,false
36,409,0,false
39,472,4,false
35,1378,0,false
31,500,1,false
29,543,3,false
50,525,0,false
41,492,0,false
26,425,4,false
68,1066,0,false
36,1377,0,false
19,965,0,false
79,1242,1,false
44,179,2,true
26,839,0,false
36,210,0,false
40,511,0,false
47,938,3,false
45,869,1,false
56,1392,2,true
74,1079,2,false
26,229,3,false
62,178,4,false
65,512,1,false
26,570,0,false
20,1308,0,false
33,406,4,false
25,540,1,false
21,192,0,false
55,401,3,false
24,792,0,true
48,758,2,false
21,797,2,false
72,1118,0,true
28,469,0,false
36,424,4,false
38,859,0,false
22,1325,1,false
41,724,0,false
45,1241,2,false
28,451,0,true
59,1281,0,false
82,1055,0,false
59,433,0,true
32,557,3,false
61,188,1,false
40,226,1,false
65,555,4,true
33,991,0,true
57,198,0,false
67,1219,0,false
46,180,0,false
27,1054,0,false
35,906,0,true
61,198,0,false
77,245,0,false
67,496,0,false
57,543,0,false
19,401,1,false
19,1121,3,false
45,455,1,false
27,170,2,true
33,1201,0,false
41,1327,0,false
81,462,2,false
69,462,3,false
47,1050,2,false
25,178,1,true
24,202,0,false
18,1283,2,false
19,1084,3,false
73,468,0,false
62,758,0,false
32,582,1,false
47,236,2,false
20,473,2,false
63,1113,0,false
35,522,3,false
54,1242,0,false
71,871,0,false
25,487,1,false
69,480,1,false
44,404,0,false
34,186,1,true
42,412,0,false
21,218,2,false
55,519,0,false
25,1357,0,false
71,187,0,false
25,1209,0,false
72,1041,2,false
45,424,3,false
33,837,3,false
26,407,0,false
79,517,0,false
76,243,4,false
21,1060,0,false
34,503,0,false
59,770,4,false
59,599,1,false
61,1217,4,false
83,525,0,true
32,243,4,false
24,1274,1,false
46,203,3,false
25,825,0,false
32,594,1,true
47,442,1,false
67,207,0,false
73,810,1,true
32,1392,0,false
18,179,0,false
81,985,1,false
37,159,1,false
29,165,0,false
32,247,3,true
50,1332,4,false
33,531,0,false
31,1147,0,false
69,816,0,false
59,924,2,false
31,1204,0,false
54,419,0,false
33,1126,0,false
74,537,2,false
48,419,0,false
41,441,1,false
24,866,2,true
28,435,1,false
33,1310,2,false
37,484,0,false
52,555,0,true
19,741,0,false
60,793,0,false
22,538,0,true
74,435,0,false
48,597,0,false
29,431,0,false
24,1213,2,false
37,185,4,false
55,1040,0,false
48,474,0,false
38,1049,2,false
68,569,2,false
40,454,0,false
39,174,1,true
42,598,4,true
28,593,1,false
62,1287,3,false
43,162,0,false
46,1264,4,true
41,415,3,false
37,565,0,false
31,1395,0,false
56,165,0,false
72,415,0,false
40,555,3,false
40,545,1,false
52,540,3,false
35,559,0,false
50,420,0,false
72,1104,0,false
19,226,0,false
69,541,1,false
26,508,3,false
58,756,1,false
27,209,0,false
19,499,1,true
29,1208,3,false
40,405,2,true
23,504,1,false
19,512,0,false
50,945,0,false
35,1008,3,false
71,476,0,false
19,1181,0,false
76,1151,0,false
67,441,0,false
49,1073,0,false
64,438,3,true
59,567,0,false
40,410,1,false
29,157,3,false
25,1103,0,false
51,451,1,true
38,1333,1,false
26,503,0,false
43,214,0,false
55,1325,0,false
58,1360,4,false
73,1204,4,false
49,717,1,false
26,557,2,false
23,1002,2,false
40,581,0,false
23,403,4,false
29,514,3,false
32,244,0,false
39,546,2,false
38,874,3,true
73,238,1,false
23,872,0,false
51,1008,0,false
60,152,0,false
42,239,0,false
41,564,1,false
25,862,4,false
28,242,0,true
49,1174,0,false
46,410,0,false
24,511,0,false
67,1390,2,false
47,1015,1,false
50,957,4,true
37,539,0,false
40,164,2,true
30,432,0,false
28,179,0,false
41,238,1,false
66,832,0,false
79,946,0,false
22,415,4,false
30,201,0,false
21,810,0,false
35,1336,0,false
29,1089,2,true
64,474,1,false
38,182,2,true
72,422,2,false
21,798,2,false
24,911,1,true
25,525,0,false
23,486,0,true
20,917,0,false
21,534,2,false
43,1303,0,true
33,189,0,false
32,855,3,false
19,1075,0,false
52,905,3,false
31,211,0,false
27,437,1,false
52,740,4,true
53,1189,0,false
80,421,3,false
32,235,1,true
28,845,0,false
38,503,4,false
32,174,3,false
80,1381,2,true
28,546,0,false
55,475,3,false
49,1059,2,false
44,206,2,false
54,241,2,false
47,557,3,false
21,545,0,true
43,584,1,false
63,473,3,false
74,565,2,false
82,505,0,false
34,576,2,false
35,234,4,false
60,526,4,false
24,594,3,false
18,493,0,false
49,426,0,false
22,590,3,false
37,522,2,true
59,186,4,false
30,463,0,false
44,1096,4,false
44,1293,0,false
53,525,1,false
21,491,1,true
70,199,3,false
34,513,1,false
27,405,0,false
24,420,2,false
45,510,1,true
20,442,3,false
35,441,0,false
61,1282,3,false
46,570,0,false
54,588,0,false
33,415,1,false
62,406,0,false
56,770,4,true
30,245,1,true
56,479,0,false
26,424,0,false
25,837,0,false
54,1252,0,false
64,1018,1,false
20,1097,0,false
54,565,2,false
68,502,4,false
